"Time","CAL? 72","CAL? 175"
1751236009601,0.986917799,undefined
1751236013675,undefined,51.583091
1751265068999,0.986918093,undefined
1751265073281,undefined,52.4193663
1751398000113,0.986916794,undefined
1751398004645,undefined,48.7928537
1756195258298,0.98691837,undefined
1756195262985,undefined,51.8332987
1756203625432,0.98691779,undefined
1756203630278,undefined,51.1731796
1760282190748,0.986918036,undefined
1760282203048,undefined,51.61981
1760285781431,0.986918038,undefined
1760285794792,undefined,51.735403
1760289381053,0.986918077,undefined
1760289394587,undefined,51.6860858
1760292980446,0.986918061,undefined
1760292992846,undefined,51.6266392
1760296580922,0.986918029,undefined
1760296594006,undefined,51.5665135
1760300180813,0.986917901,undefined
1760300193330,undefined,51.4176575
1760303781172,0.986917909,undefined
1760303794906,undefined,51.2753464
1760307380646,0.986917926,undefined
1760307393997,undefined,51.2593573
1760310980702,0.986917911,undefined
1760310993871,undefined,51.3150484
1760314571765,0.986917904,undefined
1760314585550,undefined,51.1971334
1760318190469,0.986917879,undefined
1760318202989,undefined,51.0780849
1760321780845,0.986917762,undefined
1760321794196,undefined,50.94364
1760325380797,0.986917747,undefined
1760325393556,undefined,50.8528141
1760328970159,0.986917712,undefined
1760328982542,undefined,50.7020076
1760332580522,0.986917642,undefined
1760332592973,undefined,50.5632971
1760336181362,0.986917612,undefined
1760336195084,undefined,50.575379
1760339780786,0.986917582,undefined
1760339793720,undefined,50.5728979
1760343391044,0.986917702,undefined
1760343404544,undefined,50.6776967
1760346981369,0.98691765,undefined
1760346994883,undefined,50.7150715
1760350581128,0.986917742,undefined
1760350593674,undefined,50.8613721
1760354191017,0.986917798,undefined
1760354203950,undefined,51.0004624
1760357780608,0.986917822,undefined
1760357793194,undefined,51.1156837
1760377530343,0.986917702,undefined
1760377542926,undefined,50.6020341
1760379381091,0.98691768,undefined
1760379393923,undefined,50.620194
1760382980915,0.986917674,undefined
1760382993765,undefined,50.4959662
1760386590989,0.986917588,undefined
1760386604209,undefined,50.4230062
1760390170695,0.98691757,undefined
1760390183114,undefined,50.3956797
1760393781406,0.986917574,undefined
1760393794507,undefined,50.402962
1760397381297,0.986917589,undefined
1760397394115,undefined,50.4495015
1760400981037,0.986917575,undefined
1760400993721,undefined,50.4294577
1760404581396,0.986917517,undefined
1760404594780,undefined,50.3507928
1760408180755,0.986917516,undefined
1760408193258,undefined,50.2530649
1760411780827,0.986917501,undefined
1760411793245,undefined,50.1506737
1760415371391,0.986917399,undefined
1760415385057,undefined,50.0568426
1760418970528,0.98691743,undefined
1760418983460,undefined,49.9697774
1760422580802,0.986917423,undefined
1760422593552,undefined,49.8947129
1760426180392,0.986917341,undefined
1760426193224,undefined,49.832107
1760429780833,0.986917374,undefined
1760429793202,undefined,49.8243837
1760433370738,0.986917402,undefined
1760433384039,undefined,49.8645395
1760436980614,0.986917412,undefined
1760436992981,undefined,49.9251966
1760440590970,0.986917394,undefined
1760440603655,undefined,50.0286938
1760444180711,0.986917481,undefined
1760444193277,undefined,50.0715611
1760447781672,0.986917527,undefined
1760447795788,undefined,50.1139703
1760451381079,0.986917492,undefined
1760451394635,undefined,50.1375402
1760454970906,0.986917522,undefined
1760454983840,undefined,50.201048
1760458570894,0.986917485,undefined
1760458584558,undefined,50.1728977
1760462181169,0.986917469,undefined
1760462193905,undefined,50.173795
1760465780558,0.986917422,undefined
1760465793058,undefined,50.089726
1760469390715,0.986917525,undefined
1760469403535,undefined,50.0629304
1760472981273,0.98691741,undefined
1760472994825,undefined,50.0284708
1760476580731,0.986917403,undefined
1760476593213,undefined,50.0391332
1760480170590,0.986917482,undefined
1760480182925,undefined,50.0922084
1760483791531,0.986917473,undefined
1760483804683,undefined,50.1388929
1760487380722,0.986917483,undefined
1760487393205,undefined,50.1198251
1760490980615,0.986917467,undefined
1760490993815,undefined,50.0329016
1760494570770,0.986917412,undefined
1760494583896,undefined,49.993342
1760498180761,0.986917414,undefined
1760498193796,undefined,49.9637671
1760501791267,0.986917381,undefined
1760501803984,undefined,49.9212849
1760505381211,0.98691739,undefined
1760505394709,undefined,49.8763176
1760508970568,0.986917403,undefined
1760508983267,undefined,49.8366153
1760512590740,0.986917325,undefined
1760512603176,undefined,49.741137
1760516191065,0.986917373,undefined
1760516203833,undefined,49.7627538
1760519780834,0.986917369,undefined
1760519793754,undefined,49.7659857
1760523380913,0.986917429,undefined
1760523393327,undefined,49.8153016
1760526981004,0.986917363,undefined
1760526994572,undefined,49.9044629
1760530580730,0.986917367,undefined
1760530593111,undefined,49.9051438
1760534190903,0.986917412,undefined
1760534203902,undefined,49.9143798
1760537791224,0.986917425,undefined
1760537804868,undefined,50.0560939
1760541381598,0.986917487,undefined
1760541394735,undefined,50.2366955
1760544981454,0.986917559,undefined
1760544995639,undefined,50.3217423
1760548571114,0.98691767,undefined
1760548583995,undefined,50.4704472
1760552171106,0.98691765,undefined
1760552184289,undefined,50.4600865
1760559381116,0.986917617,undefined
1760559394035,undefined,50.3849518
1760602581842,0.986917471,undefined
1760602595360,undefined,49.9779631
1760609775008,0.986917503,undefined
1760609788392,undefined,50.1265843
1760616970822,0.986917419,undefined
1760616983159,undefined,50.001905
1760624181453,0.986917451,undefined
1760624194938,undefined,49.8525313
1760631381237,0.986917354,undefined
1760631394328,undefined,49.8145494
1760638580767,0.986917481,undefined
1760638593652,undefined,50.2189034
1760645780847,0.986917524,undefined
1760645793397,undefined,50.1920386
1760652980930,0.9869175,undefined
1760652993831,undefined,50.1410696
1760660181329,0.986917512,undefined
1760660194946,undefined,50.1559335
1760667380863,0.986917508,undefined
1760667393328,undefined,50.0723122
1760674591156,0.986917364,undefined
1760674604207,undefined,49.9248845
1760681780890,0.986917315,undefined
1760681793889,undefined,49.732127
1760688981655,0.98691736,undefined
1760688995372,undefined,49.7474391
1760703382072,0.986917509,undefined
1760703395667,undefined,50.4401873
1760710580834,0.986917503,undefined
1760710594601,undefined,50.4634592
1760717781351,0.986917508,undefined
1760717794284,undefined,50.2987724
1760724982223,0.986917505,undefined
1760724995667,undefined,50.2933677
1760732181685,0.986917476,undefined
1760732195833,undefined,50.345456
1760739381802,0.986917657,undefined
1760739395647,undefined,50.798014
1760746581479,0.986917731,undefined
1760746594446,undefined,50.9205931
1760753771597,0.986917585,undefined
1760753785398,undefined,50.6252164
1760760991762,0.986917409,undefined
1760761004611,undefined,50.2953891
1760775380910,0.986917394,undefined
1760775394177,undefined,50.0964732
1760782581257,0.986917506,undefined
1760782594141,undefined,50.2270183
1760789791291,0.986917636,undefined
1760789804360,undefined,50.5635939
1760796991560,0.98691779,undefined
1760797005727,undefined,50.9083636
1760804180714,0.986917815,undefined
1760804193914,undefined,51.1303942
1760811381313,0.986917838,undefined
1760811395013,undefined,51.1884183
1760818581266,0.986917834,undefined
1760818594313,undefined,51.200053
1760825781798,0.986917866,undefined
1760825796046,undefined,51.1676275
1760832991083,0.986917785,undefined
1760833004182,undefined,51.1066746
1760840192014,0.986917782,undefined
1760840204798,undefined,51.0933898
1760847380986,0.986917801,undefined
1760847394337,undefined,51.0475218
1760854590984,0.986917769,undefined
1760854603367,undefined,50.9920513
1760861781683,0.986917613,undefined
1760861795150,undefined,50.624321
1760868971954,0.986917599,undefined
1760868986101,undefined,50.5831887
1760876191118,0.986917662,undefined
1760876204072,undefined,50.6548748
1760883380652,0.986917629,undefined
1760883394085,undefined,50.6379814
1760904981119,0.986917785,undefined
1760904994286,undefined,51.0810006
1760948181622,0.986917522,undefined
1760948195421,undefined,50.2489365
1760976982484,0.986917696,undefined
1760976996782,undefined,50.7920153
1760984181826,0.98691774,undefined
1760984195440,undefined,51.0744667
1761034571019,0.986917922,undefined
1761034584048,undefined,51.3796048
1761041771846,0.986917911,undefined
1761041784981,undefined,51.3519088
1761048971165,0.98691788,undefined
1761048984066,undefined,51.2179951
1761056181134,0.986917844,undefined
1761056193904,undefined,51.1382791
1761063370932,0.986917814,undefined
1761063383818,undefined,51.1457047
1761070590755,0.986917806,undefined
1761070603418,undefined,51.1156824
1761077771017,0.986917883,undefined
1761077783934,undefined,51.2840529
1761084991320,0.986917862,undefined
1761085004643,undefined,51.1925488
1761092171101,0.986917785,undefined
1761092184420,undefined,51.0115698
1761099401320,0.98691764,undefined
1761099415138,undefined,50.7009573
1761106581403,0.986917692,undefined
1761106594424,undefined,50.7388656
1761113781319,0.986917663,undefined
1761113794284,undefined,50.6953301
1761120971000,0.98691781,undefined
1761120983667,undefined,51.0604339
1761128191155,0.986917896,undefined
1761128204425,undefined,51.3677366
1761135391739,0.986917988,undefined
1761135404338,undefined,51.4897216
1761142580931,0.986917835,undefined
1761142593839,undefined,51.2809648
1761149780638,0.986917901,undefined
1761149793328,undefined,51.2925311
1761156981109,0.986917942,undefined
1761156994089,undefined,51.405126
1761164181008,0.986917897,undefined
1761164193491,undefined,51.382906
1761171370590,0.986917832,undefined
1761171383072,undefined,51.3381639
1761178580875,0.98691787,undefined
1761178594095,undefined,51.2312827
1761185770707,0.986917787,undefined
1761185784059,undefined,51.0721465
1761192990608,0.986917781,undefined
1761193003374,undefined,51.0775485
1761200181216,0.986917783,undefined
1761200194126,undefined,50.9163189
1761207390594,0.986917753,undefined
1761207403241,undefined,50.9560951
1761257781042,0.986917894,undefined
1761257793941,undefined,51.2402136
1761264980861,0.986917865,undefined
1761264994160,undefined,51.1874471
1761272180961,0.98691782,undefined
1761272193993,undefined,51.084081
1761279380210,0.98691774,undefined
1761279392633,undefined,50.7746
1761286581093,0.98691768,undefined
1761286594494,undefined,50.6412869
1761293790760,0.986917709,undefined
1761293803764,undefined,50.8745796
1761300980963,0.986917819,undefined
1761300994328,undefined,51.1797831
1761308171828,0.986917925,undefined
1761308186444,undefined,51.4307211
1761315381386,0.986917962,undefined
1761315394762,undefined,51.5343123
1761322585341,0.986918059,undefined
1761322604797,undefined,51.792149
1761329781081,0.986918078,undefined
1761329794587,undefined,51.8870277
1761336980831,0.986918099,undefined
1761336994333,undefined,51.8686393
1761344170883,0.986918072,undefined
1761344184083,undefined,51.954283
1761351380920,0.986918075,undefined
1761351393904,undefined,51.8158677
1761358580652,0.986918014,undefined
1761358593315,undefined,51.5388891
1761365780507,0.986917893,undefined
1761365792985,undefined,51.2333845
1761372981101,0.986917829,undefined
1761372993567,undefined,50.9636801
1761380170770,0.986917807,undefined
1761380183670,undefined,51.0497767
1761387380934,0.986917867,undefined
1761387394132,undefined,51.2580046
1761394580786,0.986918011,undefined
1761394593803,undefined,51.6174067
1761401790421,0.986918003,undefined
1761401802854,undefined,51.7301423
1761408981370,0.986918116,undefined
1761408993822,undefined,51.8035628
1761430581576,0.986918088,undefined
1761430594526,undefined,51.9671999
1761455782322,0.986917861,undefined
1761455794738,undefined,51.1047988
1761462992856,0.986917812,undefined
1761463005919,undefined,51.0391179
1761470182437,0.986917844,undefined
1761470195158,undefined,51.2005026
1761477372437,0.986917858,undefined
1761477385687,undefined,51.3169944
1761484571719,0.986917891,undefined
1761484584505,undefined,51.476282
1761491782257,0.98691795,undefined
1761491795040,undefined,51.4502395
1761498982305,0.986917949,undefined
1761498994539,undefined,51.4225366
1761506182123,0.986917982,undefined
1761506195074,undefined,51.5949592
1761513382306,0.986917976,undefined
1761513394607,undefined,51.62799
1761520582262,0.986918041,undefined
1761520595542,undefined,51.6737744
1761527781878,0.986918022,undefined
1761527794760,undefined,51.6027687
1761534972327,0.986917903,undefined
1761534985277,undefined,51.2880313
1761542171895,0.986917775,undefined
1761542184715,undefined,50.9914512
1761549392611,0.986917779,undefined
1761549406127,undefined,50.8876441
1761556582778,0.986917842,undefined
1761556595498,undefined,51.1514089
1761563782345,0.986917928,undefined
1761563795198,undefined,51.3618908
1761570982979,0.986917966,undefined
1761570995929,undefined,51.536932
1761578172379,0.986918052,undefined
1761578185347,undefined,51.7626479
1761585371915,0.986918007,undefined
1761585384982,undefined,51.6771481
1761642972423,0.986917704,undefined
1761642985656,undefined,50.8460589
1761650174815,0.986917819,undefined
1761650191527,undefined,51.0633663
1761657372438,0.986917919,undefined
1761657385254,undefined,51.3730018
1761664572422,0.986917975,undefined
1761664585156,undefined,51.6157523
1761671771906,0.986918031,undefined
1761671784741,undefined,51.6915666
1761678992391,0.986918045,undefined
1761679005211,undefined,51.7994281
1761686182727,0.986918095,undefined
1761686196011,undefined,51.770755
1761722172738,0.9869177,undefined
1761722185918,undefined,51.0295036
1761758182145,0.98691787,undefined
1761758195560,undefined,51.3707432
1761808572419,0.986917983,undefined
1761808585351,undefined,51.6153037
1761815782159,0.986918069,undefined
1761815795461,undefined,51.7266963
1761822992340,0.986918167,undefined
1761823005305,undefined,51.8236815
1761830182378,0.9869181,undefined
1761830195378,undefined,51.8429664
1761837382078,0.986917984,undefined
1761837394977,undefined,51.6549322
1761844582231,0.986918078,undefined
1761844595198,undefined,51.8870287
1761851782315,0.986918097,undefined
1761851795398,undefined,51.9449749
1761858982482,0.986918149,undefined
1761858995132,undefined,52.0734838
1761866172039,0.986918178,undefined
1761866184986,undefined,52.0588466
1761894972374,0.986917729,undefined
1761894985275,undefined,50.9039318
1761902182873,0.98691786,undefined
1761902195523,undefined,51.1324215
1761909382689,0.986917927,undefined
1761909395740,undefined,51.4537624
1761916582207,0.986917904,undefined
1761916595391,undefined,51.3847087
1761923781862,0.98691793,undefined
1761923794579,undefined,51.4108266
1761930972295,0.986917993,undefined
1761930985494,undefined,51.5669631
1761938182296,0.986917998,undefined
1761938195116,undefined,51.6377462
1761945383548,0.986917951,undefined
1761945397017,undefined,51.6187544
1761952582638,0.986918069,undefined
1761952595855,undefined,51.7957516
1761981382424,0.986917773,undefined
1761981395850,undefined,50.9994835
1762017382328,0.986917947,undefined
1762017395886,undefined,51.448964
1762024582412,0.986917891,undefined
1762024596232,undefined,51.2865288
1762031782362,0.986917879,undefined
1762031795295,undefined,51.3495727
1762038982150,0.986917858,undefined
1762038994298,undefined,51.2345797
1762067782419,0.986917635,undefined
1762067795934,undefined,50.6767154
1762096582820,0.986917734,undefined
1762096595454,undefined,51.1078753
1762111477661,0.986917642,undefined
1762111491332,undefined,50.803421
1762118172855,0.986917882,undefined
1762118186354,undefined,51.493395
1762125393342,0.986918059,undefined
1762125407641,undefined,51.8692371
1762154173684,0.986917718,undefined
1762154188081,undefined,51.0408442
1762184853291,0.986917838,undefined
1762184867893,undefined,51.1144102
1762190182342,0.986917756,undefined
1762190195456,undefined,51.136772
1762197393309,0.986917779,undefined
1762197407593,undefined,51.0195285
1762204573497,0.986917853,undefined
1762204587593,undefined,51.2423866
1762210910221,0.986917922,undefined
1762210923922,undefined,51.3780329
1762240572508,0.986917884,undefined
1762240585741,undefined,51.3662404
1762247792614,0.986918001,undefined
1762247806446,undefined,51.6460782
1762254982351,0.986918025,undefined
1762254995385,undefined,51.7942531
1762262192321,0.986917997,undefined
1762262205422,undefined,51.714606
1762269382394,0.986917922,undefined
1762269395464,undefined,51.4642715
1762276582175,0.98691788,undefined
1762276595109,undefined,51.4183304
1762283772543,0.986917946,undefined
1762283787178,undefined,51.4163846
1762290971860,0.986917887,undefined
1762290984475,undefined,51.3122766
1762298182178,0.986917801,undefined
1762298194989,undefined,51.1245361
1762305372550,0.986917833,undefined
1762305386132,undefined,51.1502134
1762312591929,0.986917736,undefined
1762312604680,undefined,51.0066931
1762319782381,0.986917645,undefined
1762319796104,undefined,50.756881
1762326981848,0.986917667,undefined
1762326994746,undefined,50.845454
1762334173033,0.986917889,undefined
1762334186333,undefined,51.2649123
1762341382873,0.986917975,undefined
1762341396735,undefined,51.5793431
1762391772442,0.98691787,undefined
1762391785711,undefined,51.38741
1762398972346,0.986917804,undefined
1762398985146,undefined,51.0001645
1762406182095,0.986917656,undefined
1762406195278,undefined,50.6644016
1762413381826,0.986917639,undefined
1762413394549,undefined,50.5500842
1762420587928,0.986917638,undefined
1762420605143,undefined,50.6613994
1762427773596,0.986917706,undefined
1762427787627,undefined,50.8231612
1762434984263,0.986917736,undefined
1762434998855,undefined,50.9723797
1762442171896,0.986917797,undefined
1762442184467,undefined,51.1144075
1762449371965,0.986917801,undefined
1762449384481,undefined,51.1162846
1762456572756,0.986917873,undefined
1762456586777,undefined,51.2811956
1762463771988,0.986917814,undefined
1762463784919,undefined,51.2259462
1762506980942,0.986917651,undefined
1762506993795,undefined,50.7567287
1762514180792,0.986917681,undefined
1762514193528,undefined,50.8460556
1762521401010,0.986917733,undefined
1762521414246,undefined,50.9244192
1762528591162,0.986917737,undefined
1762528611948,undefined,50.9336539
1762535771030,0.986917794,undefined
1762535784180,undefined,51.055932
1762542981085,0.986917805,undefined
1762542993682,undefined,51.1481068
1762557381903,0.986917879,undefined
1762557395890,undefined,51.1852661
1762564591736,0.986917701,undefined
1762564604952,undefined,50.793065
1762571790703,0.986917634,undefined
1762571803437,undefined,50.5166068
1762578991670,0.986917518,undefined
1762579004669,undefined,50.2510323
1762586181719,0.986917472,undefined
1762586195570,undefined,50.2183786
1762593380666,0.98691762,undefined
1762593393084,undefined,50.5081999
1762607792957,0.986917758,undefined
1762607806586,undefined,50.9753933
1762614982858,0.986917836,undefined
1762614996573,undefined,51.2270805
1762622172943,0.986917903,undefined
1762622186573,undefined,51.3094182
1762629382610,0.986917917,undefined
1762629396564,undefined,51.2752664
1762636583147,0.986917952,undefined
1762636596628,undefined,51.3833597
1762643782630,0.986917923,undefined
1762643796515,undefined,51.4870907
1762650972479,0.986917923,undefined
1762650986034,undefined,51.2986867
1762658182231,0.9869178,undefined
1762658195381,undefined,51.0468481
1762665372064,0.986917717,undefined
1762665384900,undefined,50.7876602
1762672582497,0.986917646,undefined
1762672595862,undefined,50.5230659
1763034443657,0.986917886,undefined
1763034448539,undefined,51.0997708
1763069161890,0.986917544,undefined
1763069166471,undefined,50.4175987
1763137404630,0.98691769,undefined
1763137409131,undefined,50.9247923
1763163226965,0.986917769,undefined
1763163231279,undefined,51.0995413
1763233659235,0.986917506,undefined
1763233663594,undefined,50.5137493
1763280402208,0.986917243,undefined
1763280407274,undefined,49.6885837
1766996081867,0.986918217,undefined
1766996094929,undefined,51.7887035
1766999780904,0.986918095,undefined
1766999793422,undefined,51.4554307
1767006993053,0.986917925,undefined
1767007005731,undefined,51.0334226
1767014183479,0.986917833,undefined
1767014196557,undefined,50.785863
1767018874191,0.986917824,undefined
1767018887191,undefined,50.8340514
1767021371490,0.986917816,undefined
1767021384158,undefined,50.8597203
1767028580906,0.98691782,undefined
1767028593925,undefined,50.7983264
1767035781010,0.986917922,undefined
1767035793931,undefined,51.0970738
1767042991670,0.986918072,undefined
1767043004512,undefined,51.3957539
1767080814594,0.986918006,undefined
1767080828512,undefined,51.4435616
1767113945499,0.986918115,undefined
1767113959262,undefined,51.7147657
1767130001259,0.986918092,undefined
1767130014876,undefined,51.6234163
1767133373135,0.986918033,undefined
1767133386634,undefined,51.6495295
1767136572353,0.986918113,undefined
1767136585806,undefined,51.6684483
1767143771223,0.98691803,undefined
1767143784690,undefined,51.5973628
1767150981245,0.986918046,undefined
1767150995305,undefined,51.5462496
1767158182143,0.986918083,undefined
1767158195694,undefined,51.5137461
1767203578631,0.986918185,undefined
1767203591282,undefined,52.0400072
1767208581020,0.986918222,undefined
1767208593921,undefined,52.1618318
1767215780937,0.986918321,undefined
1767215793689,undefined,52.329906
1767255723555,0.98691829,undefined
1767255736304,undefined,52.2687276
