1788181068.9148347,1.00080214e+01
1788181068.9648082,1.00080207e+01
1788181069.0149014,1.00080222e+01
1788181069.064895,1.00080222e+01
1788181069.1148562,1.00080225e+01
1788181069.1648476,1.00080208e+01
1788181069.2148669,1.00080226e+01
1788181069.2648222,1.00080216e+01
1788181069.314831,1.00080220e+01
1788181069.3648055,1.00080223e+01
1788181069.4148326,1.00080229e+01
1788181069.4648294,1.00080225e+01
1788181069.5148337,1.00080232e+01
1788181069.5648048,1.00080203e+01
1788181069.6148045,1.00080216e+01
1788181069.6648417,1.00080225e+01
1788181069.7148356,1.00080225e+01
1788181069.764829,1.00080222e+01
1788181069.814845,1.00080226e+01
1788181069.8648472,1.00080213e+01
1788181069.914833,1.00080220e+01
1788181069.9648225,1.00080232e+01
1788181070.0148892,1.00080230e+01
1788181070.0649257,1.00080223e+01
1788181070.114908,1.00080220e+01
1788181070.1648898,1.00080228e+01
1788181070.2148829,1.00080220e+01
1788181070.26486,1.00080222e+01
1788181070.3148854,1.00080225e+01
1788181070.3648841,1.00080229e+01
1788181070.4149034,1.00080226e+01
1788181070.464903,1.00080232e+01
1788181070.5148768,1.00080222e+01
1788181070.5648725,1.00080219e+01
1788181070.6148582,1.00080216e+01
1788181070.6648853,1.00080226e+01
1788181070.7148793,1.00080228e+01
1788181070.764895,1.00080220e+01
1788181070.814871,1.00080228e+01
1788181070.8648758,1.00080225e+01
1788181070.9149008,1.00080230e+01
1788181070.9648616,1.00080223e+01
1788181071.01489,1.00080222e+01
1788181071.0649047,1.00080222e+01
1788181071.1148915,1.00080229e+01
1788181071.1648915,1.00080220e+01
1788181071.2148843,1.00080219e+01
1788181071.2648983,1.00080216e+01
1788181071.3148623,1.00080216e+01
1788181071.364874,1.00080223e+01
1788181071.4148886,1.00080228e+01
1788181071.4649022,1.00080238e+01
1788181071.5148687,1.00080217e+01
1788181071.564854,1.00080228e+01
1788181071.6149092,1.00080226e+01
1788181071.6648765,1.00080214e+01
1788181071.7148457,1.00080228e+01
1788181071.7649107,1.00080225e+01
1788181071.8149214,1.00080226e+01
1788181071.864893,1.00080208e+01
1788181071.914863,1.00080220e+01
1788181071.9648685,1.00080220e+01
1788181072.0148644,1.00080222e+01
1788181072.0649984,1.00080233e+01
1788181072.1148946,1.00080220e+01
1788181072.164876,1.00080220e+01
1788181072.2149274,1.00080220e+01
1788181072.264918,1.00080225e+01
1788181072.314893,1.00080223e+01
1788181072.3649378,1.00080226e+01
1788181072.414916,1.00080222e+01
1788181072.4649053,1.00080222e+01
1788181072.5148747,1.00080219e+01
1788181072.5649178,1.00080226e+01
1788181072.614899,1.00080223e+01
1788181072.6649454,1.00080228e+01
1788181072.71489,1.00080228e+01
1788181072.7648942,1.00080219e+01
1788181072.8148665,1.00080217e+01
1788181072.8648899,1.00080239e+01
1788181072.9149237,1.00080213e+01
1788181072.9649248,1.00080222e+01
1788181073.0149179,1.00080213e+01
1788181073.0648804,1.00080228e+01
1788181073.1148918,1.00080236e+01
1788181073.1648855,1.00080225e+01
1788181073.2149374,1.00080230e+01
1788181073.2649074,1.00080228e+01
1788181073.3148758,1.00080225e+01
1788181073.3648527,1.00080222e+01
1788181073.41487,1.00080235e+01
1788181073.4648726,1.00080238e+01
1788181073.5148714,1.00080222e+01
1788181073.5649142,1.00080208e+01
1788181073.6149058,1.00080225e+01
1788181073.6648824,1.00080225e+01
1788181073.7148595,1.00080229e+01
1788181073.7648675,1.00080210e+01
1788181073.814907,1.00080220e+01
1788181073.8649557,1.00080220e+01
1788181073.9148965,1.00080232e+01
1788181073.964869,1.00080232e+01
1788181074.0148995,1.00080226e+01
1788181074.0648913,1.00080219e+01
1788181074.1148863,1.00080228e+01
1788181074.164929,1.00080236e+01
1788181074.214908,1.00080219e+01
1788181074.2649076,1.00080222e+01
1788181074.314904,1.00080222e+01
1788181074.36488,1.00080232e+01
1788181074.4149072,1.00080229e+01
1788181074.46493,1.00080220e+01
1788181074.514865,1.00080230e+01
1788181074.5649,1.00080238e+01
1788181074.6149104,1.00080220e+01
1788181074.6649225,1.00080235e+01
1788181074.7148662,1.00080225e+01
1788181074.7648776,1.00080217e+01
1788181074.8148808,1.00080222e+01
1788181074.8649237,1.00080226e+01
1788181074.9149299,1.00080226e+01
1788181074.9648876,1.00080217e+01
1788181075.0148857,1.00080220e+01
1788181075.0648956,1.00080223e+01
1788181075.1148927,1.00080219e+01
1788181075.1649046,1.00080223e+01
1788181075.2149322,1.00080225e+01
1788181075.2648907,1.00080225e+01
1788181075.3148775,1.00080219e+01
1788181075.3648763,1.00080219e+01
1788181075.414922,1.00080235e+01
1788181075.4649224,1.00080206e+01
1788181075.5149038,1.00080225e+01
1788181075.564883,1.00080229e+01
1788181075.6148858,1.00080207e+01
1788181075.6649184,1.00080219e+01
1788181075.7149007,1.00080230e+01
